ids,batches,summaries
121670,part telef nic m s nuev m xic : nuxib telecom int grat equip : ejecut vent telefon ip enlac dat ste emple ideal si : experient telefon agres comercial mast prospecci n persuas negoci perfil escolar : pasant titul lic administraci n mercadotecni inform tic telecomun carrer t cnic experient : experient vent telefon indispens experient vent telefon sip indispens conoc enlac voz dat indispens conoc troncal funcion respons prospecci n vent fri present ejecut propuest comercial seguimient client desarroll estrategi plan acci n cad vent cierr vent apoy seguimient canal distribuci n competent actitud servici client trabaj objet negociaci n aut organiz proactiv trabaj equip persuas ofrec sueld bas net mensual bas experient prestacion ley superior d as adici nal aguinald val despens comision cumplimient vent estabil laboral plan capacitaci n desarroll excelent ambient laboral horari labor : lun viern : : hrs interes cubr perfil favor envi cv actualiz corre mencion part superior escriben mayor inform tip puest : tiemp complet tiemp indetermin salari : mes horari : turn hor prestacion : tel fon empres trabaj cas val despens lug trabaj : remot,"Job Information:
Job Title: Ejecutivo de Ventas Telefónicas IP
Job Objective: Realizar ventas de equipos de telecomunicaciones integrados en la región de Nuevo México.
Responsibilities/Key Duties: Prospección y persuasión de clientes, negociación y cierre de ventas, desarrollo de estrategias y planes de acción, seguimiento a clientes y canal de distribución.
Qualifications/Requirements: Experiencia en ventas telefónicas, conocimiento en enlaces de voz y datos, conocimiento en troncales, habilidades de prospección y negociación, capacidad de trabajo en equipo y actitud de servicio al cliente.
Preferred Skills/Experience: Experiencia en ventas telefónicas SIP, conocimiento en enlaces de voz y datos, conocimiento en troncales.

About the company and Compensation and Benefits:
Company: Nuxib Telecom
Location: Nuevo México
Additional perks: Sueldo base mensual, prestaciones de ley superiores, días adicionales de aguinaldo, vale de despensa, comisiones por cumplimiento de ventas, estabilidad laboral, plan de capacitación y desarrollo, excelente ambiente laboral."
121672,temporary personal assistant needed dynamic motivated individual passion marketing customer service spoken learning online spanish school based katy tx seeking highly organized detail oriented personal assistant join team part time basis position temporary require commitment specific duration background marketing communication international relation business least month customer service experience encourage apply position : temporary personal assistant job type : part time monday friday hour day saturday hour salary : peso per month responsibility : assist marketing related activity including posting facebook group main feed promote language course engage potential student online community various social medium channel handle customer inquiry provide exceptional customer service via phone call email communication potential customer management maintain organized record marketing customer interaction booking flight planning travel event searching booking scheduling answering email requirement : background marketing communication international relation business currently enrolled university relevant educational qualification minimum month experience customer service excellent communication interpersonal skill proficiency english c spanish strong organizational ability attention detail ability work independently efficiently remote environment familiarity social medium platform functionality benefit : flexible work schedule work remotely gain valuable experience marketing customer service join supportive diverse team passionate language education vacation day per year americamexican holiday spoken learning : spoken learning innovative online spanish school aim make learning new language enjoyable everyone take pride providing high quality language course cater need student part team chance contribute mission grow personally professionally tipo de puesto : medio tiempohoras de medio tiempo : nbsp por semana sueldo : al me horario : incluye fine de semana lunes viernes rotativo prestaciones : aumentos salariales horarios flexibles trabajo desde casa uniformes gratuitos tipos de compensaciones : bono anual pregunta de postulaci n : fluent english currently studying prefer work morning afternoon lugar de trabajo : remote,"Job Information:
- Job Title: Temporary Personal Assistant
- Job Objective: Assist with marketing-related activities, customer service, and administrative tasks.
- Responsibilities/Key Duties: Posting on Facebook groups and main feed to promote language courses, engaging with potential students online, handling customer inquiries, maintaining organized records, and assisting with event planning and travel arrangements.
- Qualifications/Requirements: Background in marketing, communication, international relations, or business, currently enrolled in university, minimum 1 month of customer service experience, excellent communication and interpersonal skills, proficiency in English and Spanish, strong organizational abilities, ability to work independently and efficiently in a remote environment, familiarity with social media platforms.

About the company and Compensation and Benefits:
- Company: Spoken Learning, an innovative online Spanish school.
- Location: Based in Katy, TX.
- Culture/Values/Mission: Passionate about making language learning enjoyable for everyone.
- Compensation: Salary of peso per month.
- Additional Perks: Flexible work schedule, remote work, valuable experience in marketing and customer service, supportive and diverse team, vacation days per year, American/Mexican holidays."
121673,empres dedic log stic manten tractocamion busc auxili administr siguient funcion : cotizaci n b squed contact proveedor seguimient refaccion solicit elabor tabl compar preci refaccion llev cab inspeccion semanal unidad seg n instruccion cordinaci n atenci n seguimient cierr rescat carreter creaci n seguimient cierr orden trabaj creaci n seguimient cierr orden compr seguimient recopilaci n evident manten correct prevent unidad atenci n client control incident oper control combust unidad control vi tic oper recopil control evident operaci n log stic monitore unidad tiemp real aplic protocol segur cas alg n siniestr contact oper apoy general coordin log stic hom offic lun dom rol turn descans seman : : hrs : : hrs : : hrs tip puest : tiemp complet salari : mes horari : inclu fin seman turn hor prestacion : val despens pregunt s postulaci n : cu l pretensi n econ mic educaci n : licenciatur trunc curs deseabl experient : auxili administr : nbsp deseabl rea log stic : nbsp deseabl lug trabaj : remot,"Job Information:
- Job Title: Administrative Assistant
- Job Objective: To provide administrative support in the logistics and maintenance department of a trucking company.
- Responsibilities/Key Duties: 
  - Requesting and comparing prices for spare parts
  - Tracking and coordinating with suppliers
  - Inspecting trucks weekly
  - Creating and closing work orders
  - Compiling maintenance records
  - Assisting with customer inquiries
  - Monitoring fuel and ticket operations
  - Ensuring compliance with safety protocols
  - Providing general support to the logistics team
- Qualifications/Requirements: 
  - Partially completed bachelor's degree
  - Experience in administrative roles, preferably in logistics
- Preferred Skills/Experience: 
  - Knowledge of logistics operations
  - Remote work experience

About the Company and Compensation and Benefits:
- Company: Unspecified trucking company
- Location: Remote work
- Culture/Values/Mission: Not mentioned
- Compensation: Monthly salary, full-time position
- Working Hours: Including weekends, with rotating shifts and weekly rest days
- Additional Benefits: Not mentioned"
121675,mexico remote job id r category project leadership role thank interest parexel happy connect li remote,"Job Information:
The job opening is for a remote project leadership role at Parexel. The specific position being advertised is not mentioned in the job opening. The responsibilities and key duties of the position are not provided. The qualifications and requirements for the position are not mentioned. Preferred skills and experience are not mentioned.

About the company and Compensation and Benefits:
The company name is Parexel. The location of the job is remote, specifically in Mexico. No information about the company culture, values, or mission is provided. There is no mention of the compensation and benefits associated with the job."
121677,soc analyst t requisit : escolar : lic ing carrer af n tecnolog as informaci n experient : men experient rol simil soc conoc : sistem oper ejempl windows serv cent linux red cortafueg conoc pr ctic elastic stack elasticsearch kiban log management siem ejempl splunk qrad arcsight programaci n scripting python powershell preferent antivirus empresarial ids captur complet paquet an lisis amenaz host red proced supervisi n amenaz implement herramient monitorizaci n ms defend ms sentinel tip puest : tiemp complet salari : mes horari : lun viern prestacion : segur gast m dic segur gast m dic mayor segur vid lug trabaj : remot,"Job Information:
Job Title: SOC Analyst
Job Objective: The objective of this position is to monitor and analyze security events and incidents to protect the company's information systems.
Responsibilities/Key Duties: The responsibilities include monitoring and analyzing security events, conducting threat analysis, implementing and maintaining security tools, and providing incident response.
Qualifications/Requirements: The required qualifications include a degree in Information Technology or a related field, experience in system administration, knowledge of operating systems such as Windows Server and Linux, familiarity with Elastic Stack, SIEM tools like Splunk and ArcSight, and programming/scripting skills in Python and PowerShell. Experience with enterprise antivirus and IDS is preferred.
Preferred Skills/Experience: The preferred skills/experience include knowledge of log management, threat analysis, and network monitoring.

About the company and Compensation and Benefits:
Company: The name and location of the hiring company are not provided in the job opening.
Compensation and Benefits: The salary is not mentioned, but the job is full-time with a Monday to Friday schedule. The job offers benefits such as medical insurance and life insurance. The work location is remote."
121682,empres gesti n inmobiliari busc agent atenci n client biling ingl s espa ol empres gesti n inmobiliari sed louisvill kentucky eeuu prefer experient supervisi n equip limpiez manten experient sector hoteler respons : especial control calid propiedad respons manej limpiador personal manten jug papel crucial manten gesti n propiedad carg principal objet ser garantiz propiedad est n bien manten segur present inquilin propietari supervis equip limpiador personal manten coordin activ asegur ndos tod tar manten llev cab form eficient alto nivel calid tar : ayud regular personal manten inspeccion propiedad identific neces manten problem limpiez problem segur organiz repar trabaj manten trav s equip intern contrat extern funci n alcanc complej tar garantiz trabaj manten realic tiemp cumpl norm calid supervis limpiez unidad desocup zon comun servici compart manten aspect impec llev registr inventari suministr limpiez herramient equip asegur ndos est n bien surt f cilment dispon equip atend solicitud manten inquilin prontitud eficaci asegur ndos problem resuelv satisfactori manten comunicaci n abiert propietari proporcion ndol informaci n actualiz activ manten respond preocup cualif requisit : habl ingl s espa ol fluidez experient demostr gesti n propiedad prefer experient supervisi n equip limpiez manten gran capac organizaci n gesti n tiemp prioriz tar form eficaz conoc manten propiedad t cnic limpiez tar b sic manit excelent habil comunicaci n interpersonal coordinaci n eficaz equip interacci n inquilin propietari capac manej resolv conflict problem pued surg dentr equip inquilin propietari familiar control inventari horari trabaj am pm est tip puest : tiemp complet salari : mes horari : diurn hor extra inclu fin seman rotat turn hor prestacion : aument salarial horari flexibl educaci n : secundari termin deseabl experient : atenci n client : nbsp deseabl idiom : ingl s obligatori lug trabaj : remot,"Job Information:
- Job Title: Agent Atención al Cliente Bilingüe (Bilingual Customer Service Agent)
- Job Objective: Provide excellent customer service and ensure the proper maintenance and cleanliness of properties.
- Responsibilities/Key Duties: Supervise cleaning team, maintain cleanliness standards, inspect properties, identify maintenance needs, coordinate internal and external repairs, ensure inventory of cleaning supplies and equipment, respond to tenant maintenance requests promptly and efficiently.
- Qualifications/Requirements: Fluent in English and Spanish, experience in property management, experience in supervising cleaning teams, strong organizational and time management skills, knowledge of property maintenance techniques, excellent communication and interpersonal skills, ability to resolve conflicts and handle tenant and owner interactions.

About the company and Compensation and Benefits:
- Company Name: Empres Gestión Inmobiliaria
- Location: Louisville, Kentucky, USA
- Culture/Values/Mission: Not mentioned
- Compensation: Monthly salary, full-time position
- Benefits: Flexible working hours, salary increase, inclusive of overtime and weekend shifts."
122098,nan,"Sorry, but I can't generate a response without the job opening details."
122101,xero beautiful easy use platform help small business accounting bookkeeping advisor grow thrive xero purpose make life better people small business advisor community around world purpose sits centre everything support people best work life help small business succeed better tool information connection succeed make difference million small business making difference world beautiful place senior account manager sam responsible managing developing growing large mid tier accounting partner helping develop execute digital strategy overall aim support continual success migrating client xero platformthis field based role requiring extensive appointment making covering north england meeting management travel around allocated territory form great relationship accounting partner also work closely senior account management colleague make sure colleague working best way support xero success overall youll monitor existing partner progress sale cycle update crm system salesforce client communication including call email meeting maintain update crm system practice staff contact detail respond timely manner partner enquiry engage call cycle minimum every week allocated partner drive attendance xero sale event partner forum work closely partner service deliver business plan youll bring proven sale performance field account manager experience experience computer application software including crm database skill experience knowledge working accounting practice outstanding communication presentation skill enthusiasm building strong relationship xero proud recognised uk best workplace woman uk best workplace tech named one uk best workplace great place work pride understanding employee experience ensuring hone particular focus area including equity representation fairness promotion shared parental leave whilst actively promoting woman workplace xero embrace diversity inclusion value challenge mindset research shown woman underrepresented group le likely apply job unless meet every single competency experience excited role past experience doesnt align perfectly encourage apply anyway could right person role xero support access requirement encourage advise u time application throughout interview process,"Job Information:
The job opening is for a Senior Account Manager at Xero, a platform that helps small businesses with accounting and bookkeeping. The main objective of the position is to manage and develop large and mid-tier accounting partners, helping them migrate clients to the Xero platform. The responsibilities include appointment making, meeting management, and building strong relationships with partners. The ideal candidate should have experience in account management and computer application software, as well as outstanding communication and presentation skills.

About the company and Compensation and Benefits:
The company, Xero, is a global community that supports small businesses. They aim to make life better for people in the small business advisor community. Xero has been recognized as one of the UK's best workplaces, with a focus on diversity and inclusion. They offer additional perks such as access to equity representation, shared parental leave, and a challenging and supportive work environment. Financial aspects and compensation details are not mentioned in the job opening."
122103,samsara nyse : iot pioneer connected operation cloud platform enables organization depend physical operation harness internet thing iot data develop actionable insight improve operation samsara helping improve safety efficiency sustainability physical operation power global economy representing global gdp industry infrastructure planet including agriculture construction field service transportation manufacturing excited help digitally transform operation scale working samsara mean help define future physical operation team shaping exciting array product solution including video based safety vehicle telematics apps driver workflow equipment monitoring site visibility part recently public company autonomy support make impact build long term recent award include : great place work certified best place work built financial time america fastest growing company deloitte fast company iot analytics company year iot breakthrough winner see profound opportunity data improve safety efficiency sustainability operation hope consider joining u exciting journey role : solution integration engineer samsara integral member professional service team responsible helping samsara strategic customer implement b b integration iot platform given week may work large long haul trucking company industrial scale food producer public utility map customer integration need current future api capability provide guidance technical training implementation team follow best practice troubleshoot issue advocate fix behalf customer working tech support team ensure successful customer relationship successful solution integration engineer samsara develop thorough understanding b b integration ensure proper technical solution delivered customer role cross functional nature working alongside connecting product manager business operation sale system engineer enabling experience multiple aspect hyper growth company within since samsara fast growing company emerging iot technology expect role evolve time opportunity take increasing level responsibility impact growth apply : want impact industry run world : every phone call answer every email send affect whether truck driver deliver good time without accident whether student get dropped safely school whether power get restored quickly natural disaster thrive solving problem : constantly expanding technology complexity faced customer provide exciting range challenge customer success team growth mindset desire learn strategically partner customer find unique solution help keep operation safe efficient sustainable natural relationship builder : whether relationship customer cross functional team samsara constant communication collaboration key stakeholder win team architect career : put work role last samsara customer success team still shaping future plenty autonomy opportunity master craft hyper growth environment want best : samsara win together celebrate together support surrounded best brightest professional click learn value samsara role : lead system integration project customer development team rd party system integrator build enterprise grade scalable solution using samsara apis advise document best practice around integration using samara apis product desigdevelop define complex project scope technical specification business requirement samsara multiple stakeholder build robust scalable integration architecture help solve use case like real time data streaming event subscription batch processing etc test validate review code ensure completeness highest quality deliverable exchange best practice share knowledge s,"Job Information:
The job opening is for a Solution Integration Engineer at Samsara, a leading IoT pioneer in connected operations. The engineer will be responsible for helping strategic customers implement B2B integration on the IoT platform. They will work with large-scale companies in industries such as long-haul trucking, food production, and public utilities. The engineer will provide guidance, technical training, and troubleshoot issues to ensure successful customer relationships. The role is cross-functional, working alongside product managers, business operations, and sales teams. The engineer will have the opportunity to take on increasing levels of responsibility and impact the company's growth. They will also have the chance to work with emerging IoT technology and develop a thorough understanding of B2B integration.

About the company and Compensation and Benefits:
Samsara is a recently public company and has been recognized as a great place to work and a best place to work. They are a fast-growing company in the IoT industry and offer a range of financial benefits and perks. The company values safety, efficiency, and sustainability in physical operations and aims to digitally transform the industry. The role offers the opportunity to be part of a hyper-growth environment and work with a team of talented professionals."
122105,seeking people proficiency stem topic good writing skill interest artificial intelligence ai join community ai model trainer appens community expert worker help create improve ai generated content applying subject matter expertise writing ability help influence refine large language model llm llm fast developing technology underpinning new generative ai product like chatgpt work key input making ai model effective safer user simple qualification process providing model vital data generate accurate contextually fitting response stem related topic member community choose contribute variety project become available project range length hour multiple week even month offering ultimate flexibility manage schedule paid project opening requiring hour work dont hesitate apply dive exciting world ai model training role : main responsibility create evaluate refine pair prompt response sophisticated llm need effectively communicate understanding stem topic rank craft realistic nuanced ai prompt might ask ai model response want ai model answer provided access training material calibration exercise learn good answer like need : must eligible work philippine u english language speaker good writing proofreading skill good knowledge stem subject ability craft original response excellent attention detail learning mindset prior experience ai needed offer : flexible hour remote work competitive compensation opportunity learn work ai make positive impact development ai industry opportunity expand ai related project opportunity suit : people seeking gig based opportunity earn additional income gaining hand experience ai : student currently studying stem focused degree teacher tutor hand experience teaching stem subject subject matter expert researcher academic want learn contribute ai development lifelong learner interested exploring opportunity ai apply : register minute : click apply complete application form guideline quiz minute : take guideline quiz link sent email submit application calibration task minute : pas guideline quiz immediately receive email link paid calibration task related stem expertise start working : successful calibration receive email link join project ai model trainer stem subject start working immediately appen collect label image text speech audio video data used build continuously improve world innovative artificial intelligence system expertise includes global crowd one million skilled contractor speak language dialect location country industry advanced ai assisted data annotation platform reliable training data give leader technology automotive financial service retail healthcare government confidence deploy world class ai product founded appen customer office globally,"Job Information:

Title: AI Model Trainer
Objective: Help create and improve AI-generated content by applying subject matter expertise and writing ability to influence and refine a large language model (LLM).
Responsibilities/Key Duties: Create, evaluate, and refine prompt responses for the LLM, effectively communicating understanding of STEM topics and crafting realistic and nuanced AI prompts. Must be able to rank and craft original responses with excellent attention to detail.
Qualifications/Requirements: Must be eligible to work in the Philippines, fluent in English, have good writing and proofreading skills, possess knowledge of STEM subjects, and have the ability to craft original responses. Prior experience in AI is not required.
Preferred Skills/Experience: Learning mindset, prior experience in AI, and a passion for AI development.

About the Company and Compensation and Benefits:

Company: Appen
Location: Global
Culture/Values/Mission: Not specified
Compensation: Competitive
Benefits: Flexible hours, remote work, opportunity to learn and work in AI, make a positive impact in the AI industry, expand AI-related projects, and gain hands-on experience in AI. Suitable for students, teachers, tutors, subject matter experts, researchers, academics, and lifelong learners interested in AI development."
122109,gitlab devsecops platform empowers organization deliver software faster efficiently one world largest remote company team member value foster culture people embrace belief everyone contribute learn life gitlab overview roleas staff backend engineer engineering productivity gitlab responsible improving productivity internal gitlab engineer external contributor user shortening feedback loop reducing cycle time change gitlab helping lead team technically youll partner engineer across team ensure solution building ep improve productivity youll part engineering productivity work improving product pipeline performance provide timely confidence new feature gitlab work architectural development planning help build technical roadmap allow u become efficient continue scale measure organizational productivity experiment change increase productivity improve gitlabs usage review apps validate change product build automated tooling improve merge request workflow youll improve workflow automation issue help product manager identify actionable issue faster project might work backend engineer engineering productivity : building automated tooling help u track key metric cycle time project enable u overcome bug ci feature impact entire engineering department dogfood improve feature insight review apps pipeline issue merge request workflow project gitlab triage triage ops triage serverless youll bring strong experience building ruby rail application got experience using docker container orchestration platform kubernetes worked industry standard ci tool like gitlab ci jenkins bamboo circle ci example demonstrated experience working postgres got experience git command line value collaboration result efficiency diversity iteration transparency resonate youll thrive environment self learning self service encouraged instilled part culture aware confidence gap exists want encourage apply even match requirement exactly list intended show kind experience quality looking complete list pre required skill gitlab support benefit support health finance well remote asynchronous work environment flexible paid time team member resource group equity compensation employee stock purchase plan growth development budget parental leave home office support please note welcome interest candidate varying level experience many successful candidate meet every single requirement additionally study shown people underrepresented group le likely apply job unless meet every single qualification youre excited role please apply allow recruiter ass application base salary range role listed level currently resident listed location grade level salary range determined interview review education experience knowledge skill ability applicant equity team member alignment market data see information benefit equity sale role also eligible incentive pay targeted offered base salary colorado washington pay range usd california new york new jersey pay range usd country hiring guideline : gitlab hire new team member country around world role remote however role may carry specific location based eligibility requirement talent acquisition team help answer question location starting recruiting process privacy policy : please review recruitment privacy policy privacy important u gitlab proud equal opportunity workplace affirmative action employer gitlab policy practice relating recruitment employment career development advancement promotion retirement based solely merit regardless race color religion ancestry sex including pregnancy lactation sexual orientation gender identity gender expression national origin age citizenship marital status mental physical,"Job Information:
- Job Title: Staff Backend Engineer - Engineering Productivity
- Job Objective: Improve productivity of internal GitLab engineers and external contributors/users by shortening feedback loop and reducing cycle time of changes.
- Responsibilities/Key Duties: Partner with engineers across teams to ensure solutions are built to improve engineering productivity. Work on architectural development planning and help build technical roadmap. Improve workflow automation, issue triage, and merge request workflow. Improve feature insight and review apps pipeline. 
- Qualifications/Requirements: Strong experience in building Ruby on Rails applications. Experience using Docker container orchestration platform like Kubernetes. Experience with industry-standard CI tools like GitLab CI, Jenkins, Bamboo, Circle CI. Experience working with PostgreSQL. Value collaboration, diversity, iteration, and transparency.

About the company and Compensation and Benefits:
- Company: GitLab
- Location: Remote (one of the world's largest remote companies)
- Culture and Values: Foster a culture where people embrace the belief that everyone can contribute and learn. Focus on self-learning and self-service. Encourage efficiency, diversity, and iteration.
- Compensation and Benefits: Competitive base salary, equity compensation, employee stock purchase plan, growth and development budget, parental leave, home office support. Remote and asynchronous work environment. Flexible paid time off."
122111,gitlab devsecops platform empowers organization deliver software faster efficiently one world largest remote company team member value foster culture people embrace belief everyone contribute learn life gitlab gitlab developer independent self organized individual contributor work together tight team aremote agile way backend developer work aspect gitlab building feature fixing bug generally improving application senior backend engineer gitlab work product includes open source version gitlab enterprise edition gitlab com service well work peer team dedicated area product work together product manager designer andfrontend engineer solve common goal create : ide team part create stage dev sub department focus multiple category : remote development web ide gitlab v code extension team opportunity work cutting edge technology : joining editor extension team would provide opportunity work ai enhancement project forefront technological advancement team focused developing ide support using c present exciting challenge chance contribute innovative solution responsibility advocate improvement product quality security performance particular impact across team solve technical problem high scope complexity exert influence overall objective long range goal team experience performance optimization problem particularly large scale demonstrated ability diagnose prevent problem help define improve internal standard style maintainability best practice high scale web environment maintain advocate standard code review represent gitlab value public communication around broader initiative specific project community contribution provide mentorship junior intermediate engineer team help grow technical responsibility remove blocker autonomy confidently ship moderately sized feature improvement minimal guidance support team member collaborate team larger project improve engineering project gitlab via maintainer program comfortable pace striving become project maintainer requirement mandatory : significant professional experience c mandatory : professional experience visual studio ide visual studio extension mandatory : previous experience object oriented programming oop highly desirable : previous experience msbuild highly desirable : previous experience net framework net core highly desirable : experience building debugging optimizing software large scale high volume environment highly desirable : proven database skill e g sql orm framework highly desirable : recent experience asp net proficiency english language written verbal sufficient success remote largely asynchronous work environment demonstrated capacity clearly concisely communicate complex technical architectural organizational problem propose thorough iterative solution experience performance optimization problem demonstrated ability diagnose prevent problem experience owning project concept production including proposal discussion execution self motivated self managing strong organizational skill share value work accordance value ability thrive fully remote organization ability use gitlab comfort familiarity code review process avoid confidence gap match listed requirement exactly apply compensationto view full job description compensation calculator view handbook additional detail process found hiring page base salary range role listed level currently resident listed location grade level salary range determined interview review education experience knowledge skill ability applicant equity team member alignment market data see information benefit equity sale role also eligible incentive pay targeted offered base salary colorado washington pay range usd california new york new jersey pay range usd country hiring guideline : gitlab hire new team member country around,"Job Information:
The job opening is for a Senior Backend Engineer at GitLab, a remote company. The role involves working as an independent contributor in a tight-knit team, focusing on building features, fixing bugs, and improving the application. The team is part of the Create stage of the Dev sub-department and works on multiple categories, including remote development and web IDE. The position offers the opportunity to work with cutting-edge technology, particularly in the area of AI enhancement projects. The ideal candidate should have experience in C#, Visual Studio IDE, and object-oriented programming. Experience with MSBuild, .NET Framework/Core, and large-scale software optimization is highly desirable. Strong communication skills and the ability to work in a remote, asynchronous environment are essential.

About the company and Compensation and Benefits:
GitLab is one of the world's largest remote companies, known for its culture of valuing its team members and fostering a people-centric environment. The company is focused on creating a culture where everyone can contribute and learn. GitLab offers a competitive compensation package, including a base salary range determined by the candidate's level and location. The company also provides equity and incentive pay, and additional details can be found in the GitLab handbook."
122119,dentons seeking risk analyst growing new business intake team across europe region look reliable organized candidate strong analytical skill attention detail enjoy engaging teamwork working dynamic international environment getting exposure major business transaction risk analyst play crucial role conflict interest well compliance check management risk overall support firm applying standard risk based culture key responsibility : running conflict check varying level complexity across range sector practice geography including preliminary identification sanction issue liaising partner business support team risk team firmwide facilitate prompt resolution commercial legal conflict issue identified conflict search conducting anti money laundering refresh due diligence existing client reaching dentons region obtain conflict clearance across dentons worldwide handling complexity protection confidential information issue managing information barrier document security process reviewing engagement letter outside counsel term engagement term contract supporting team risk management various task project client term review technology upgrade team training policy drafting etc requirementsexperience skill knowledge : bachelor degree legal education preferred prior experience analyzing resolving conflict interest managing confidential information issue acquired international law firm required experience working intapp open system advantageous excellent analytical skill ability quickly identify meticulously analyse complex issue provide practical solution effective communication skill dealing confidently competently diplomatically internal client worldwide persuasively communicating risk position writing well telephone providing clear unambiguous instruction ability comprehend commercial concern arising underlying advice provided global law firm methodical organised approach work strong prioritisation skill ability work efficiently pressure prioritise deliver work consistently high standard deadline ability make decision remain calm pressure particularly dealing challenging situation strong commitment excellent internal client customer facing service professional outlook attitude serve ambassador risk europe ability work part international multicultural environment,"Job Information:
The job opening is for a risk analyst position at Dentons, a global law firm. The role involves working in the new business intake team across the Europe region. The main responsibilities include running conflict checks, managing risk and compliance, conducting anti-money laundering refresh, and handling confidential information. The ideal candidate should have strong analytical skills, attention to detail, and the ability to work in a dynamic international environment. A bachelor's degree in legal education is preferred, along with prior experience in analyzing and resolving conflict of interest. Experience with the Intapp Open system is advantageous.

About the company and Compensation and Benefits:
The company, Dentons, is a global law firm with a presence worldwide. The job offers exposure to major business transactions and a dynamic international environment. The compensation and benefits associated with the job are not mentioned in the provided information."
122121,upwork upwk world work marketplace serve everyone one person startup large fortune enterprise powerful trust driven platform enables company talent work together new way unlock potential last year billion work done upwork skilled professional gaining control finding work passionate innovating career emerging business upwork rapid experimentation incubation group focused scaling effort seek profound impact customer drive step change function business charter create upwork next business get seeking exceptional entrepreneurial senior director product lead full time product portfolio including hire contract hire single threaded leader strategic area leverage extensive knowledge building payroll eor hris solution drive long range plan full time solution address critical customer problem find trial hire pay talent love execution energized responsibility lead strategy building product primary individual contributor deep cross functional partnership across company responsibility : define full time strategy upwork long range plan articulates vision attains executive approval provides cogent path become business establish track report key success metric overall business objective product growth rapid experiment develop maintain continuously prioritize full time product roadmap based customer need reach impact confidence effort market trend business objective collaborate closely cross functional team including engineering design analytics marketing operation legal sale deliver innovative solution create value user hit goal prolific individual contributor general manager influence scope bringing leadership mindset provide mentorship guidance direction cross functional team role opportunity grow people management based trajectory need team take catch eye : product management expert proven track record defining executing successful full time product including payroll eor hris deep empathy understanding customer problem full time space experience addressing deliver material business outcome exceptional leadership skill experience mentoring high performing team strong analytical skill ability synthesize complex data identify actionable insight excellent communication interpersonal skill ability build relationship influence stakeholder level experience international market deep understanding nuance different region entrepreneurial passion innovation willingness take risk drive experiment new idea annual base salary position california washington range range displayed reflects minimum maximum salary position california washington individual base pay depend skill qualification experience location additionally position eligible annual bonus plan sale incentive plan eligibility participate long term equity incentive program come change world work upwork shape talent solution world work today remote first organization working together create exciting remote work opportunity global community professional physical office san francisco chicago currently also hire full time employee state united state vibrant culture built shared value mission create economic opportunity people better life foster amazing team put community first bias toward action encourage everyone bring whole self work grow together development opportunity mentorship employee resource group oh yeah also got amazing benefit including medical insurance family unlimited pto k matching week paid parental leave generous employee stock purchase plan check life upwork page learn benefit employee experience check career page learn employee experience upwork proudly committed recruiting retaining diverse inclusive workforce equal opportunity employer never discriminate based race religion color national origin gender including pregnancy childbirth related medical condition sexual orientation gender identity,"Job Information:
The job opening is for a Senior Director of Product at Upwork, a global work marketplace platform. The position is full-time and the main objective is to lead the product portfolio, including hiring and contracting, and drive the long-range plan for the company. The responsibilities include defining the strategy and roadmap, collaborating with cross-functional teams, and delivering innovative solutions to address customer needs. The ideal candidate should have a proven track record in product management, particularly in the full-time space, and deep empathy for customer problems. Strong leadership and analytical skills are required, as well as the ability to build relationships and influence stakeholders. The position offers an annual base salary, eligibility for annual bonuses and long-term equity incentives.

About the company and Compensation and Benefits:
Upwork is a remote-first organization with offices in San Francisco and Chicago. The company is focused on creating economic opportunities and fostering a vibrant culture. They offer a range of benefits, including medical insurance, unlimited paid time off, 401(k) matching, paid parental leave, and an employee stock purchase plan. Upwork is committed to diversity and inclusion and is an equal opportunity employer."
